URL_citacion,Title,Citation_URL,Authors,Year,Number_of_Citations
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",The four lenses of population aging: Planning for the future in Canada's provinces,https://books.google.com/books?hl=en&lr=&id=478sEAAAQBAJ&oi=fnd&pg=PP1&ots=BvoBFZPIr-&sig=q_8-nr7PAjEXtqiGxiSPHuzQl5o,P Marier,,33
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",It's a long way to the top: Women's ministerial career paths,https://www.cambridge.org/core/journals/politics-and-gender/article/its-a-long-way-to-the-top-womens-ministerial-career-paths/21BEAC7C7AF3E7E8458E2340E75880D3,"C Kroeber, J Hüffelmann",,26
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",,,,,0
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Replacing cabinet ministers: Patterns of ministerial stability in parliamentary democracies,"https://scholar.google.com/scholar?cluster=10520276894087223736&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20","The politics of minister retention in presidential systems: Technocrats, partisans, and government approval",https://www.ingentaconnect.com/content/cuny/cp/2015/00000047/00000003/art00005,"M Camerlo, A Pérez",,101
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Let's just agree to disagree: Dispute resolution mechanisms in coalition agreements,https://www.journals.uchicago.edu/doi/abs/10.1086/686805,"S Bowler, IH Indridason, T Bräuninger…",,82
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Political dynasties and the selection of cabinet ministers,https://onlinelibrary.wiley.com/doi/abs/10.1111/lsq.12146,"DM Smith, S Martin",,88
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20","Minister turnover, critical events, and the electoral calendar in presidential democracies",https://www.journals.uchicago.edu/doi/abs/10.1086/681028,"M Camerlo, A Pérez",,103
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Coalition Government and Party Mandate: How coalition agreements constrain ministerial action,https://books.google.com/books?hl=en&lr=&id=v_1q1LT_tO8C&oi=fnd&pg=PP1&ots=lhpJ_ZwoQ5&sig=Zpleq3rKoG8e8QxNUCjXnzRu_1Y,C Moury,,121
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Ministerial selection and intraparty organization in the contemporary British parliament,https://www.cambridge.org/core/journals/american-political-science-review/article/ministerial-selection-and-intraparty-organization-in-the-contemporary-british-parliament/476D58A9200FB270C19F826EE6E06D63,"C Kam, WT Bianco, I Sened, R Smyth",,138
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Choosing whom to trust: Agency risks and cabinet partisanship in presidential democracies,https://journals.sagepub.com/doi/abs/10.1177/0010414014544361,C Martínez,,93
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Are religious beliefs relevant in daily life?,https://brill.com/downloadpdf/book/9789047419716/Bej.9789004157927.i-322_012.pdf,S Huber,,133
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Personal or party roots of civil service patronage? Ministerial change effects on the appointments of top civil servants,https://journals.sagepub.com/doi/abs/10.1177/0095399720956996,"K Staronova, M Rybář",,32
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Entering the men's domain? Gender and portfolio allocation in European governments,https://ejpr.onlinelibrary.wiley.com/doi/abs/10.1111/1475-6765.12305,D Goddard,,61
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",,,,,0
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",Replacing cabinet ministers: Patterns of ministerial stability in parliamentary democracies,"https://scholar.google.com/scholar?cluster=10520276894087223736&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",Political control and managerial survival in state‐owned enterprises,https://onlinelibrary.wiley.com/doi/abs/10.1111/gove.12023,L Ennser‐Jedenastik,,99
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",The ruler's game of musical chairs: Shuffling during the reign of Ethiopia's last emperor,https://www.sciencedirect.com/science/article/pii/S0378873316300028,J Woldense,,60
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30","Dominant party rule, elections, and cabinet instability in African autocracies",https://www.cambridge.org/core/journals/british-journal-of-political-science/article/dominant-party-rule-elections-and-cabinet-instability-in-african-autocracies/1168C74EFCAAD2525396F4E65F424BA9,AM Kroeger,,55
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",The selection of ministers around the world,https://books.google.com/books?hl=en&lr=&id=UStHBAAAQBAJ&oi=fnd&pg=PP1&ots=9Iyc99SbpY&sig=Sr-m0YK5l_VHteVdyXaomE07TfQ,"K Dowding, P Dumont",,80
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",Intra-party diversity and ministerial selection in coalition governments,https://link.springer.com/article/10.1007/s11127-016-0327-6,"H Bäck, M Debus, WC Müller",,88
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",The declining talent pool of government,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1540-5907.2010.00430.x,"T Dewan, DP Myatt",,118
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",The impact of individual and collective performance on ministerial tenure,https://www.journals.uchicago.edu/doi/abs/10.1017/S0022381609990843,"S Berlinski, T Dewan, K Dowding",,107
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",Examining the appointment of women to ministerial positions across Europe: 1970–2015,https://journals.sagepub.com/doi/abs/10.1177/1354068819878665,D Goddard,,31
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",What happens when coups fail? The problem of identifying and weakening the enemy within,https://journals.sagepub.com/doi/abs/10.1177/00104140211047402,J Woldense,,13
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",Structural and strategic factors affecting the hiring and firing of ministers,https://www.taylorfrancis.com/chapters/edit/10.4324/9780203886908-1/structural-strategic-factors-affecting-hiring-firing-ministers-keith-dowding-patrick-dumont,"K Dowding, P Dumont",,99
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",,,,,0
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",Replacing cabinet ministers: Patterns of ministerial stability in parliamentary democracies,"https://scholar.google.com/scholar?cluster=10520276894087223736&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",Presidentas Rise: Consequences for Women in Cabinets?,https://www.cambridge.org/core/journals/latin-american-politics-and-society/article/presidentas-rise-consequences-for-women-in-cabinets/ADAC27969B005C1A12A70A9FF4888476,C Reyes,,55
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40","The three as of government formation: Appointment, allocation, and assignment",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1540-5907.2011.00519.x,"T Dewan, R Hortala‐Vallve",,90
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40","Worth the wait: Determinants of ministerial appointment in Canada, 1935–2008",https://www.cambridge.org/core/journals/canadian-journal-of-political-science-revue-canadienne-de-science-politique/article/worth-the-wait-determinants-of-ministerial-appointment-in-canada-19352008/7E5FA72CDC80E3DDE1146BD098A93326,M Kerby,,89
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",Cabinet reshuffles in parliamentary democracies: A typology and framework for comparative analysis,https://www.cambridge.org/core/journals/government-and-opposition/article/cabinet-reshuffles-in-parliamentary-democracies-a-typology-and-framework-for-comparative-analysis/E113A5FDB79CCE72E4E0CF2B79CE0AAC,"L Helms, M Vercesi",,11
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",Ministerial importance and survival in government: Tough at the top?,https://www.tandfonline.com/doi/abs/10.1080/01402382.2014.993166,"J Bright, H Döring, C Little",,51
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40","It's not you, it's me: Determinants of voluntary legislative turnover in Canada",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1939-9162.2011.00029.x,"M Kerby, K Blidook",,66
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40","Intra-party democracy, political performance and the survival of party leaders: Austria, 1945–2011",https://journals.sagepub.com/doi/abs/10.1177/1354068813509517,L Ennser,,66
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",Minding (Your Own and) Others' Business: Assigning Co-Responsibility in Cabinet Decisions,https://journals.sagepub.com/doi/abs/10.1177/00104140231152797,"I Shpaizman, A Cavari",,4
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",Approaches and lessons in political career research: Babel or pieces of a patchwork?,https://recyt.fecyt.es/index.php/recp/article/download/64331/pdf_126/214604,M Vercesi,,30
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",Drawing from the bargaining pool: Determinants of ministerial selection in Germany,https://journals.sagepub.com/doi/abs/10.1177/1354068813487108,"J Fleischer, M Seyfried",,57
"https://scholar.google.com/scholar?cites=10520276894087223736&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",,,,,0
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Cabinet reshuffles and ministerial drift,"https://scholar.google.com/scholar?cluster=8753014759504830822&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",The duration and durability of cabinet ministers,https://journals.sagepub.com/doi/abs/10.1177/0192512112462971,"J Fischer, K Dowding, P Dumont",,117
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Coalition agreements, issue attention, and cabinet governance",https://journals.sagepub.com/doi/abs/10.1177/0010414019830726,"H Klüver, H Bäck",,97
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Political parties, parliaments and legislative speechmaking",https://books.google.com/books?hl=en&lr=&id=poIYDAAAQBAJ&oi=fnd&pg=PP1&ots=JeWmfC5fYZ&sig=Cg9wifIJ4BWAEzvgSoZSZ51Y5HA,"H Bäck, M Debus",,145
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",The selection of ministers in Europe,https://api.taylorfrancis.com/content/books/mono/download?identifierName=doi&identifierValue=10.4324/9780203886908&type=googlepdf,"KM Dowding, P Dumont",,246
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Drawing from the bargaining pool: Determinants of ministerial selection in Germany,https://journals.sagepub.com/doi/abs/10.1177/1354068813487108,"J Fleischer, M Seyfried",,57
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Updating the Party Government data set,https://www.sciencedirect.com/science/article/pii/S0261379413001480,"K Seki, LK Williams",,152
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Women in presidential cabinets: Power players or abundant tokens?,https://books.google.com/books?hl=en&lr=&id=2JhHDAAAQBAJ&oi=fnd&pg=PP1&ots=5cEtejeAOt&sig=hQVbbCTcFv3P3JBR1roJQ2k-rKs,MC Escobar,,117
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Designing cabinets: presidential politics and ministerial instability,https://journals.sagepub.com/doi/abs/10.1177/1866802X1400600201,C Martínez,,167
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Gender and representation in Latin America,https://books.google.com/books?hl=en&lr=&id=LAJCDwAAQBAJ&oi=fnd&pg=PP1&ots=1-WMo1W1jQ&sig=wdp54tbN3n7LvPqnkNaBYEfhjnE,LA Schwindt,,94
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Political appointees in executive government: Exploring and explaining roles using a large‐N survey in Norway,https://onlinelibrary.wiley.com/doi/abs/10.1111/padm.12272,"J Askim, R Karlsen, K Kolltveit",,97
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",,,,,0
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Cabinet reshuffles and ministerial drift,"https://scholar.google.com/scholar?cluster=8753014759504830822&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Government formation and minister turnover in presidential cabinets,https://api.taylorfrancis.com/content/books/mono/download?identifierName=doi&identifierValue=10.4324/9781315466491&type=googlepdf,"M Camerlo, C Martínez",,80
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",The political dynamics of portfolio design in European democracies,https://www.cambridge.org/core/journals/british-journal-of-political-science/article/political-dynamics-of-portfolio-design-in-european-democracies/6594B78411F7B66503183F9E01CAC442,"U Sieberer, TM Meyer, H Bäck, A Ceron…",,48
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10","Kinder, gentler–and crisis-proof? Consensus democracy, inclusive institutions and COVID-19 pandemic performance",https://www.tandfonline.com/doi/abs/10.1080/01402382.2022.2156164,"R Freiburghaus, A Vatter…",,17
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10","The politics of minister retention in presidential systems: Technocrats, partisans, and government approval",https://www.ingentaconnect.com/content/cuny/cp/2015/00000047/00000003/art00005,"M Camerlo, A Pérez",,101
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Let's just agree to disagree: Dispute resolution mechanisms in coalition agreements,https://www.journals.uchicago.edu/doi/abs/10.1086/686805,"S Bowler, IH Indridason, T Bräuninger…",,82
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Political dynasties and the selection of cabinet ministers,https://onlinelibrary.wiley.com/doi/abs/10.1111/lsq.12146,"DM Smith, S Martin",,88
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Coalition Agreements as Control Devices: Coalition Governance in Western and Eastern Europe,https://books.google.com/books?hl=en&lr=&id=D920EAAAQBAJ&oi=fnd&pg=PP1&ots=r36kBvXbT5&sig=xWaw38GSh5W1BI1lrzpKAKe-wLs,"H Klüver, H Bäck, S Krauss",,19
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Making words count: Coalition agreements and cabinet management,https://ejpr.onlinelibrary.wiley.com/doi/abs/10.1111/1475-6765.12022,"IH Indridason, GH Kristinsson",,104
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10","Minister turnover, critical events, and the electoral calendar in presidential democracies",https://www.journals.uchicago.edu/doi/abs/10.1086/681028,"M Camerlo, A Pérez",,103
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Coalition Government and Party Mandate: How coalition agreements constrain ministerial action,https://books.google.com/books?hl=en&lr=&id=v_1q1LT_tO8C&oi=fnd&pg=PP1&ots=lhpJ_ZwoU9&sig=lQGWTVhYLp6us0ADFPNWfL6xT58,C Moury,,121
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",,,,,0
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Cabinet reshuffles and ministerial drift,"https://scholar.google.com/scholar?cluster=8753014759504830822&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Ministerial selection and intraparty organization in the contemporary British parliament,https://www.cambridge.org/core/journals/american-political-science-review/article/ministerial-selection-and-intraparty-organization-in-the-contemporary-british-parliament/476D58A9200FB270C19F826EE6E06D63,"C Kam, WT Bianco, I Sened, R Smyth",,138
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Accounting for ministers: Scandal and survival in British government 1945-2007,https://books.google.com/books?hl=en&lr=&id=GgCjbL-aVVwC&oi=fnd&pg=PR5&ots=0lNwJgpTZl&sig=iLqeUwsdDHTB-ARafdtb9QbLcbE,"S Berlinski, T Dewan, K Dowding",,117
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20","Sex, gender, and promotion in executive office: Cabinet careers in the world of Westminster",https://onlinelibrary.wiley.com/doi/abs/10.1111/gove.12667,"J Curtin, M Kerby, K Dowding",,28
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Choosing whom to trust: Agency risks and cabinet partisanship in presidential democracies,https://journals.sagepub.com/doi/abs/10.1177/0010414014544361,C Martínez,,93
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",The ruler's game of musical chairs: Shuffling during the reign of Ethiopia's last emperor,https://www.sciencedirect.com/science/article/pii/S0378873316300028,J Woldense,,60
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20","Dominant party rule, elections, and cabinet instability in African autocracies",https://www.cambridge.org/core/journals/british-journal-of-political-science/article/dominant-party-rule-elections-and-cabinet-instability-in-african-autocracies/1168C74EFCAAD2525396F4E65F424BA9,AM Kroeger,,55
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",The selection of ministers around the world,https://books.google.com/books?hl=en&lr=&id=UStHBAAAQBAJ&oi=fnd&pg=PP1&ots=9Iyc99SbuX&sig=CA2XTH7eQ1Ev2xzKw7Qbe0fUihc,"K Dowding, P Dumont",,80
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Intra-party diversity and ministerial selection in coalition governments,https://link.springer.com/article/10.1007/s11127-016-0327-6,"H Bäck, M Debus, WC Müller",,88
"https://scholar.google.com/scholar?cites=8753014759504830822&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",The declining talent pool of government,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1540-5907.2010.00430.x,"T Dewan, DP Myatt",,118
