URL_citacion,Title,Citation_URL,Authors,Year,Number_of_Citations
"https://scholar.google.com/scholar?cites=17614905749017627465&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Studying Prime Ministers' Careers: An Introduction,https://link.springer.com/chapter/10.1007/978-3-030-90891-1_1,F Müller,,0
"https://scholar.google.com/scholar?cites=17614905749017627465&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Party Leaders vs. Technocrats: The Role of Party Credentials in the Selection and Survival of Romanian Prime Ministers,https://online.ucpress.edu/cpcs/article-abstract/53/2/47/110703,L Ştefan,,1
"https://scholar.google.com/scholar?cites=17614905749017627465&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Trust in Strangers. Why Political Parties Rely on Non-Partisan Prime Ministers,https://www.researchgate.net/profile/Michelangelo-Vercesi/publication/372187311_Trust_in_Strangers_Why_Political_Parties_Rely_on_Non-Partisan_Prime_Ministers/links/64a9604d95bbbe0c6e218b4e/Trust-in-Strangers-Why-Political-Parties-Rely-on-Non-Partisan-Prime-Ministers.pdf,M Vercesi,,0
"https://scholar.google.com/scholar?cites=17614905749017627465&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",,,,,0
"https://scholar.google.com/scholar?cites=17614905749017627465&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Prime ministerial tenure in Central and Eastern Europe: The role of party leadership and...,"https://scholar.google.com/scholar?cluster=17614905749017627465&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=17614905749017627465&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Discussing the political survival of Romanian ministers since 1989—Do economic conditions matter?,https://onlinelibrary.wiley.com/doi/abs/10.1111/ecot.12268,"PR Mourao, AI Popescu",,0
"https://scholar.google.com/scholar?cites=17614905749017627465&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",How Political Careers affect Prime-Ministerial Performance: Evidence from Central and Eastern Europe,http://pstorage-sage-1076303800.s3.amazonaws.com/26737702/sjpdf2cps10.1177_0010414021997174.pdf,NMS Err,10763038003,0
"https://scholar.google.com/scholar?cites=17614905749017627465&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",,,J Berz,,1
"https://scholar.google.com/scholar?cites=17614905749017627465&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Prime Ministers and Democratic Elections,https://pubdata.leuphana.de/handle/20.500.14123/638,J Berz,,0
"https://scholar.google.com/scholar?cites=17614905749017627465&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",,,,,0
"https://scholar.google.com/scholar?cites=17614905749017627465&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",Prime ministerial tenure in Central and Eastern Europe: The role of party leadership and...,"https://scholar.google.com/scholar?cluster=17614905749017627465&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=17614905749017627465&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",,,,,0
"https://scholar.google.com/scholar?cites=17614905749017627465&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",Prime ministerial tenure in Central and Eastern Europe: The role of party leadership and...,"https://scholar.google.com/scholar?cluster=17614905749017627465&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=17614905749017627465&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",,,,,0
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Party cohesion in Westminster systems: inducements, replacement and discipline in the house...","https://scholar.google.com/scholar?cluster=7123481334352705198&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Political parties, parliaments and legislative speechmaking",https://books.google.com/books?hl=en&lr=&id=poIYDAAAQBAJ&oi=fnd&pg=PP1&ots=JeWmfB9gV1&sig=RYQMqrwftT0QzQkK_ue3iS1Kvwk,"H Bäck, M Debus",,145
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",The muddle of the 'Westminster model': A concept stretched beyond repair,https://www.cambridge.org/core/journals/government-and-opposition/article/muddle-of-the-westminster-model-a-concept-stretched-beyond-repair/BC4DEF475E8DE2D005A57B5422A81206,"M Russell, R Serban",,53
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Ideology, grandstanding, and strategic party disloyalty in the British Parliament",https://www.cambridge.org/core/journals/american-political-science-review/article/ideology-grandstanding-and-strategic-party-disloyalty-in-the-british-parliament/08E3BD520B35339C941D2B95E7CA6A4A,"JB Slapin, JH Kirkland, JA Lazzaro…",,103
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Democratization and linguistic complexity: The effect of franchise extension on parliamentary discourse, 1832–1915",https://www.journals.uchicago.edu/doi/abs/10.1086/683612,A Spirling,,104
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Parties, legislators, and the origins of proportional representation",https://journals.sagepub.com/doi/abs/10.1177/0010414018762369,"GW Cox, JH Fiva, DM Smith",,66
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",How do campaign spending limits affect elections? Evidence from the United Kingdom 1885–2019,https://www.cambridge.org/core/journals/american-political-science-review/article/how-do-campaign-spending-limits-affect-elections-evidence-from-the-united-kingdom-18852019/F9C22FCE32E56164969D1E01347D28D6,A Fouirnaies,,40
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Lost on division: Party unity in the Canadian parliament,https://www.degruyter.com/document/doi/10.3138/9781487535421/html,JF Godbout,,41
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",The meaningful votes: Voting on Brexit in the British House of Commons,https://link.springer.com/article/10.1007/s11127-019-00762-9,"T Aidt, F Grey, A Savu",,40
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Roll-call votes in the German Bundestag: A new dataset, 1949–2013",https://www.cambridge.org/core/journals/british-journal-of-political-science/article/rollcall-votes-in-the-german-bundestag-a-new-dataset-19492013/FB0AC94535D5AC6FB7B2DBD7A77E4963,"U Sieberer, T Saalfeld, T Ohmura…",,45
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Roll call rebels: strategic dissent in the United States and United Kingdom,https://www.cambridge.org/core/elements/roll-call-rebels/A7E9C277AEA3D1C496E4E6F51E567439,"JH Kirkland, JB Slapin",,38
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",,,,,0
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10","Party cohesion in Westminster systems: inducements, replacement and discipline in the house...","https://scholar.google.com/scholar?cluster=7123481334352705198&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Relative distribution analysis in Stata,https://journals.sagepub.com/doi/abs/10.1177/1536867X211063147,B Jann,,21
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Comparing Responsible Party Government in the United States and the United Kingdom,https://www.journals.uchicago.edu/doi/full/10.1086/726919,GW Cox,,1
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Long-term consequences of election results,https://www.cambridge.org/core/journals/british-journal-of-political-science/article/longterm-consequences-of-election-results/CFEAB44FC69E38F27054CAA17BF894B5,"A Fowler, AB Hall",,53
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10","Unity in diversity? The development of political parties in the parliament of Canada, 1867–2011",https://www.cambridge.org/core/journals/british-journal-of-political-science/article/unity-in-diversity-the-development-of-political-parties-in-the-parliament-of-canada-18672011/73077F6CAC98417255FAF7DD62DD9FA6,"JF Godbout, B Høyland",,31
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",The Governance cycle in parliamentary democracies,https://books.google.com/books?hl=en&lr=&id=3E6hEAAAQBAJ&oi=fnd&pg=PR1&ots=jtdzdYoU2n&sig=3hWKMC0nj91cWGvzlb6s4CLJMBA,"S De Marchi, M Laver",,5
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Personal risk or societal benefit? Investigating adults' support for COVID-19 childhood vaccination,https://www.sciencedirect.com/science/article/pii/S0264410X23005443,"C Chiavenna, LP Leone, A Melegaro, T Rotesi…",,3
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",The nuts and bolts of automated text analysis. Comparing different document pre-processing techniques in four countries,https://osf.io/preprints/ghxj8/,"Z Greene, A Ceron, G Schumacher, Z Fazekas",,17
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",The Economic Origin of Political Parties,https://www.cambridge.org/core/elements/economic-origin-of-political-parties/35A9B85A104B380D119883C6AECA338E,"C Kam, A Newson",,8
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Victorian voting: The origins of party orientation and class alignment,https://onlinelibrary.wiley.com/doi/abs/10.1111/ajps.12489,"T Dewan, J Meriläinen…",,13
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",The origins of centralized agenda control at Westminster: Consensus or controversy?,https://onlinelibrary.wiley.com/doi/abs/10.1111/lsq.12480,"TG Fleming, S Hix, R Zubek",,0
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",,,,,0
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20","Party cohesion in Westminster systems: inducements, replacement and discipline in the house...","https://scholar.google.com/scholar?cluster=7123481334352705198&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20","It's coming from inside the House (of Commons): Agenda control, accountability, and interest group lobbying in majoritarian parliaments",https://onlinelibrary.wiley.com/doi/abs/10.1111/gove.12454,V Hopkins,,8
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20","The Emergence of Party-Based Political Careers in the United Kingdom, 1801–1918",https://www.journals.uchicago.edu/doi/abs/10.1086/720327,"GW Cox, T Nowacki",,5
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20","A General Model of Author “style” with application to the UK House of Commons, 1935–2018",https://www.cambridge.org/core/journals/political-analysis/article/general-model-of-author-style-with-application-to-the-uk-house-of-commons-19352018/2B1776CD1648E3F4AFBB81D375CCF053,"L Huang, PO Perry, A Spirling",,10
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20","Single-party government, Prime Minister psychology, and the diversionary use of force: theory and evidence from the British case",https://www.tandfonline.com/doi/abs/10.1080/03050629.2020.1708741,"DM Foster, JW Keller",,7
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Are Canadian Voting System Reform “Trade-Offs” Really Trade-Offs? Operationalizing Voting System Values and Assessing the Evidence,https://utppublishing.com/doi/abs/10.3138/cpp.2023-056,DM Pilon,,0
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Political dynasties and party strength: Evidence from Victorian Britain,http://www.cvelasco.org/papers/britain.pdf,CV Rivera,,11
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",The Historical Political Economy of Political Parties,https://books.google.com/books?hl=en&lr=&id=KDP3EAAAQBAJ&oi=fnd&pg=PA401&ots=30KfTfPvPW&sig=hRkUE0QztC0MPfA6y6_3uXB4rEk,"JA Jenkins, C Kam",,4
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Party development in the early decades of the Australian parliament: a new perspective,https://www.tandfonline.com/doi/abs/10.1080/10361146.2016.1182618,"JF Godbout, M Smaz",,9
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Parliamentary representative behaviour in times of crisis: A comparative perspective with a focus on Greece and the Eurozone crisis,https://repositorio.ul.pt/handle/10451/55162,EI Kartalis,,2
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20","Taking the leap: voting, rhetoric, and the determinants of electoral reform",https://onlinelibrary.wiley.com/doi/abs/10.1111/lsq.12055,"S Moser, A Reeves",,16
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",,,,,0
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30","Party cohesion in Westminster systems: inducements, replacement and discipline in the house...","https://scholar.google.com/scholar?cluster=7123481334352705198&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",Legislatures and legislative behaviour,https://www.elgaronline.com/edcollchap/book/9781803929095/book-part-9781803929095-24.xml,"H Bäck, M Debus",,0
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",Growing old: population ageing and democratic representation in Canada,https://papyrus.bib.umontreal.ca/xmlui/handle/1866/26852,F Vallée,,2
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30","Political coalitions in the House of Commons, 1660–1690: New data and applications",https://www.tandfonline.com/doi/abs/10.1080/01615440.2021.1906809,K Dimitruk,,2
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",Short-lived parliamentarisation in 19th-century Germany: Parliamentary government in the Frankfurt assembly of 1848/1849,https://academic.oup.com/pa/article-pdf/doi/10.1093/pa/gsz013/33444421/gsz013.pdf,"U Sieberer, M Herrmann",,5
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",Competing Principals 2.0? The impact of Facebook in the 2013 selection of the Italian Head of State,https://www.cambridge.org/core/journals/italian-political-science-review-rivista-italiana-di-scienza-politica/article/competing-principals-20-the-impact-of-facebook-in-the-2013-selection-of-the-italian-head-of-state/49AF91F2CFC25D19751C95E703757605,A Ceron,,5
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",Comparing “responsible party government” in the US and the UK,https://cape.ucmerced.edu/sites/cape.ucmerced.edu/files/page/documents/minority_rolls_v05.pdf,GW Cox,,1
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",Bonding in Pursuit of Policy Goals: How MPs Choose Political Parties in the Legislative State of Nature,https://onlinelibrary.wiley.com/doi/abs/10.1111/lsq.12231,"U Sieberer, M Herrmann",,3
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30","Boring in a New Way: Estimation and Inference for Political Style at Westminster, 1935–2018",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3235506,"A Spirling, L Huang, P Patrick",,3
"https://scholar.google.com/scholar?cites=7123481334352705198&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",Modernity and the Victorians,https://books.google.com/books?hl=en&lr=&id=klt9EAAAQBAJ&oi=fnd&pg=PP1&ots=lNw_emX9o_&sig=UPyH0SsBTOgzwjbuqUVGxmHCMRw,A Hawkins,,1
