URL_citacion,Title,Citation_URL,Authors,Year,Number_of_Citations
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Ministerial advisers in Estonia: role perceptions as multi-functionalism,https://www.researchgate.net/profile/Bianca-Radu/publication/362126218_Special_Advisors_to_the_Minister_in_Romania_Carriers_of_Political_and_Administrative_Roles/links/62d7bdb6441ed55f843cfbef/Special-Advisors-to-the-Minister-in-Romania-Carriers-of-Political-and-Administrative-Roles.pdf#page=208,M Keris,,5
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",,,,,0
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Personal advisors of ministers: More than personal loyal agents,"https://scholar.google.com/scholar?cluster=12317751844502297366&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Kabinetten als spil en het begijnhof voor de ambtenaren?: Een vergelijkende analyse van de beleidsinteracties van kabinetsmedewerkers en ambtenaren in de …,https://openjournals.ugent.be/rp/article/ojs_id/20260/,"D Vancoppenolle, M Brans",,7
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Les cabinets ministériels en Communauté germanophone et leurs membres (1999-2019),https://www.cairn.info/revue-courrier-hebdomadaire-du-crisp-2021-36-page-5.htm,"A Meert, M Brans",,2
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",From press secretary to political reporter: Editors' and politicians' perceptions of partisanship and professionalism,https://search.informit.org/doi/abs/10.3316/informit.034109728409227,C Fisher,,1
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",The role patterns of minister's personal advisors in politico-administrative dichotomy. Comparative case study of two Estonian ministries,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=25f0d3d7107519e1ee3a196757231dc06f744156,"M Keris, J Salla",,2
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Political Advisors between Politics and Administration: A Conceptual Analysis,https://hrcak.srce.hr/clanak/313024,A Musa,,1
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Politički savjetnici između politike i uprave: analiza koncepta,https://ccpa-journal.eu/index.php/ccpa/article/view/18,A Musa,,1
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",,,J Fleischer,,0
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Ministers' Advisors Interfacing at the “Summit”: The Case of Estonia,https://www.nispa.org/files/publications/ebooks/nispacee-kyiv2007.pdf#page=171,M Keris,,0
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",'Special advisers' in Groot-Brittannië: Onderzoek naar hun rol en positie,https://libstore.ugent.be/fulltxt/RUG01/002/164/447/RUG01-002164447_2014_0001_AC.pdf,"A Penninckx, D Vancoppenolle",,0
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",,,T Majcherkiewicz,2006,2
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",,,,,0
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Personal advisors of ministers: More than personal loyal agents,"https://scholar.google.com/scholar?cluster=12317751844502297366&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",,,,,0
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",Personal advisors of ministers: More than personal loyal agents,"https://scholar.google.com/scholar?cluster=12317751844502297366&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",,,,,0
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",Personal advisors of ministers: More than personal loyal agents,"https://scholar.google.com/scholar?cluster=12317751844502297366&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=12317751844502297366&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",,,,,0
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Breaking the mold? Ministerial rotations, legislative production and political strategies in Lebanon","https://scholar.google.com/scholar?cluster=3809256370261961807&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Bringing the state and political economy back in: Consociationalism and crisis in Lebanon,https://www.tandfonline.com/doi/abs/10.1080/13537113.2023.2188655,H Baumann,,10
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Linguistic Diversity and Public Servants' Turnover Intentions: Theory and Analysis From a Multilingual State,https://journals.sagepub.com/doi/abs/10.1177/0734371X241271275,"CA Cooper, L Turgeon",,0
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Resource allocation in power-sharing arrangements–evidence from Lebanon,https://www.tandfonline.com/doi/abs/10.1080/01436597.2022.2153666,"M Mahmalat, S Atallah, W Maktabi",,4
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Rules, Actors, and Sociopolitical Environment in Lebanon: The Institutional Analysis Development Approach",https://link.springer.com/chapter/10.1007/978-3-031-64729-1_3,A Tortolini,,0
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Cartels in infrastructure procurement—Evidence from Lebanon,https://onlinelibrary.wiley.com/doi/abs/10.1111/gove.12845,"M Mahmalat, W Maktabi",,1
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Lebanon's 'Concomitant Crises' and Consociationalism as a Leading Form of Conflict Management,https://brill.com/view/journals/melg/16/2/article-p230_007.xml,A McCulloch,,0
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Crises, Uncertainty, and Policy Choice: Theory and Evidence from Lebanon",https://erf.org.eg/app/uploads/2023/03/1680035870_578_736474_1630.pdf,M Mahmalat,,0
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",,,SC Wallace,,0
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",,,F El Katerji,2024,0
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",,,,,0
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10","Breaking the mold? Ministerial rotations, legislative production and political strategies in Lebanon","https://scholar.google.com/scholar?cluster=3809256370261961807&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",,,,,0
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20","Breaking the mold? Ministerial rotations, legislative production and political strategies in Lebanon","https://scholar.google.com/scholar?cluster=3809256370261961807&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",,,,,0
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30","Breaking the mold? Ministerial rotations, legislative production and political strategies in Lebanon","https://scholar.google.com/scholar?cluster=3809256370261961807&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",,,,,0
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40","Breaking the mold? Ministerial rotations, legislative production and political strategies in Lebanon","https://scholar.google.com/scholar?cluster=3809256370261961807&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=3809256370261961807&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",,,,,0
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Prime ministers, presidents and ministerial selection in Lithuania","https://scholar.google.com/scholar?cluster=15679316799441664770&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Confrontational or 'Statespersonlike'Style? Examining Finnish and French presidents' public speeches and messages, 2000–2020",https://journals.sagepub.com/doi/abs/10.1177/14789299231188605,"M Kujanen, V Koskimaa, T Raunio",,3
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Routine Presidential Activism by Going Public Under Semi-Presidential and Parliamentary Regimes,https://journals.sagepub.com/doi/abs/10.1177/14789299231185453,"M Jastramskis, L Pukelis",,4
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Why do Parties Select Non-Partisan Ministers? The Paradox of Ministerial Selection in Austria,https://www.tandfonline.com/doi/abs/10.1080/00344893.2022.2111598,L Helms,,7
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Cohabitation and presidential powers: A global examination of dual executives 1850–2022,https://journals.sagepub.com/doi/abs/10.1177/01925121241282789,"C Anckar, T Sedelius",,0
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Presidential legislative initiatives under semi-presidentialism: What accounts for their success and failure?,https://academic.oup.com/pa/advance-article-abstract/doi/10.1093/pa/gsae041/7907979,"M Jastramskis, L Pukelis…",,0
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Trust in president–a different case? Individual-level patterns of trust in political executives in Central and Eastern Europe,https://www.tandfonline.com/doi/abs/10.1080/21599165.2024.2369983,M Kujanen,,0
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Foreign policy preferences and vote choice under semi-presidentialism,https://journals.sagepub.com/doi/abs/10.1177/10659129221119201,M Jastramskis,,2
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Coalition Politics in Central Eastern Europe: Governing in Times of Crisis,https://library.oapen.org/handle/20.500.12657/85308,"T Bergman, G Ilonszki, J Hellström",,4
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Aukštų pareigūnų skyrimas pusiau prezidentiniame modelyje: Lietuvos atvejis,https://www.zurnalai.vu.lt/politologija/article/view/34450,M Jastramskis,,0
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",13 New Patterns of Coalition Politics in Central and Eastern Europe?,https://library.oapen.org/bitstream/handle/20.500.12657/85308/9781003808985.pdf?sequence=1#page=303,"T Bergman, G Ilonszki, J Hellström",,0
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",,,,,0
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10","Prime ministers, presidents and ministerial selection in Lithuania","https://scholar.google.com/scholar?cluster=15679316799441664770&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Trust in Strangers. Why Political Parties Rely on Non-Partisan Prime Ministers,https://www.researchgate.net/profile/Michelangelo-Vercesi/publication/372187311_Trust_in_Strangers_Why_Political_Parties_Rely_on_Non-Partisan_Prime_Ministers/links/64a9604d95bbbe0c6e218b4e/Trust-in-Strangers-Why-Political-Parties-Rely-on-Non-Partisan-Prime-Ministers.pdf,M Vercesi,,0
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",,,,,0
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20","Prime ministers, presidents and ministerial selection in Lithuania","https://scholar.google.com/scholar?cluster=15679316799441664770&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",,,,,0
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30","Prime ministers, presidents and ministerial selection in Lithuania","https://scholar.google.com/scholar?cluster=15679316799441664770&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",,,,,0
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40","Prime ministers, presidents and ministerial selection in Lithuania","https://scholar.google.com/scholar?cluster=15679316799441664770&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=15679316799441664770&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",,,,,0
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",The selection and deselection of technocratic ministers in democratic Spain,"https://scholar.google.com/scholar?cluster=13616495295964900878&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Gendering cabinet reshuffles in France and Spain,https://www.cambridge.org/core/journals/government-and-opposition/article/gendering-cabinet-reshuffles-in-france-and-spain/14586150F2A76D9E294A9F179383B3A3,"K Beckwith, S Franceschet",,7
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",The territorial dimension of ministerial selection in Spain: Constrained consociationalism under majoritarian cabinets,https://www.tandfonline.com/doi/abs/10.1080/17449057.2022.2031511,"JB Harguindéguy, CF Rivera, JR Teruel…",,7
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Open Access: Prime ministers in minority governments: the case of Hungary,https://www.taylorfrancis.com/chapters/edit/10.4324/9781003404699-4/open-access-prime-ministers-minority-governments-case-hungary-daniel-kovarek,D Kovarek,,0
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Inside Technocracy: Features and Trajectories of Technocratic Ministers in Italy (1948-2021),http://italianpoliticalscience.com/index.php/ips/article/view/173,M Improta,,6
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",The Executive Political Elite,https://books.google.com/books?hl=en&lr=&id=_DeKEAAAQBAJ&oi=fnd&pg=PA339&ots=6ELN5jU9cC&sig=3gSJjNcUV6oD9grOVdJhn1ottmg,PT de Almeida,,1
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Prime ministers in minority governments: the case of Hungary,https://www.tandfonline.com/doi/abs/10.1080/21599165.2021.1876031,D Kovarek,,3
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",What drives process preferences? The role of perceived qualities of policymakers and party preferences,https://link.springer.com/article/10.1057/s41269-020-00176-2,JL Fernández,,2
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Las élites políticas en España: quiénes son, cómo son, qué hacen",https://www.academia.edu/download/66294408/Elites_politicas_en_ESpana.pdf,"MJ MIR, J REAL",,7
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",From an Outsider to a Mainstream Party. The Parliamentary Elite of SYRIZA as an Indicator of Party Transformation,https://link.springer.com/chapter/10.1007/978-3-031-11694-0_7,D Koltsida,,0
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Â¿ Qué esperamos de la democracia participativa?: preferencias de los ciudadanos e impacto de los procesos partecipitativos,https://www.torrossa.com/gs/resourceProxy?an=5299633&publisher=FZ0510,JL Fernández Martínez,,0
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",,,,,0
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",The selection and deselection of technocratic ministers in democratic Spain,"https://scholar.google.com/scholar?cluster=13616495295964900878&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",As Elites Ministeriais Liberais,https://maisliberdade.pt/site/assets/files/6385/pedro_figueira_-_elites_ministeriais_liberais.pdf,P Figueira,,0
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",What do citizens want from participatory democracy? Understanding process preferences and assessing participatory processes,https://digibug.ugr.es/handle/10481/55424,JL Fernández Martínez,,0
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",,,,,0
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",The selection and deselection of technocratic ministers in democratic Spain,"https://scholar.google.com/scholar?cluster=13616495295964900878&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",,,,,0
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",The selection and deselection of technocratic ministers in democratic Spain,"https://scholar.google.com/scholar?cluster=13616495295964900878&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",,,,,0
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",The selection and deselection of technocratic ministers in democratic Spain,"https://scholar.google.com/scholar?cluster=13616495295964900878&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=13616495295964900878&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",,,,,0
