URL_citacion,Title,Citation_URL,Authors,Year,Number_of_Citations
"https://scholar.google.com/scholar?cites=2199255463462646149&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Ministros y precandidatos presidenciales en Chile 1990-2014,https://dialnet.unirioja.es/servlet/articulo?codigo=6844611,AAO Lavados,,3
"https://scholar.google.com/scholar?cites=2199255463462646149&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Michelle Bachelet: the rise of the Supra-Madre from the Chilean body politic,https://etheses.bham.ac.uk/id/eprint/7947/,LE Moran,,0
"https://scholar.google.com/scholar?cites=2199255463462646149&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Cabinet Turnover and Survival of Ministers in Chile During the Concertación Governments (1990-2010),http://www.scielo.org.co/scielo.php?pid=S0121-56122016000200005&script=sci_abstract&tlng=en,"BG Bustamante, A Olivares",,0
"https://scholar.google.com/scholar?cites=2199255463462646149&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",,,B González,2015,1
"https://scholar.google.com/scholar?cites=2199255463462646149&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Ministros y precandidatos presidenciales en Chile,https://core.ac.uk/download/pdf/211084664.pdf,A Olivares,,2
"https://scholar.google.com/scholar?cites=2199255463462646149&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10","Sobrevivencia ministerial en Chile: Partidos, coaliciones y presidencialismo desde 1830 a 19731",https://repositoriodigital.uct.cl/handle/10925/1917,"J Arellano González, S Toro Maureira, R Novoa Ocares",,0
"https://scholar.google.com/scholar?cites=2199255463462646149&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10","Sobrevivencia ministerial en Chile: Partidos, coaliciones y presidencialismo desde 1830 a 19731",https://www.researchgate.net/profile/Sergio-Toro/publication/325282194_Sobrevivencia_ministerial_en_Chile_Partidos_coaliciones_y_presidencialismo_desde_1830_a_1973/links/5b037f70aca2720ba0991062/Sobrevivencia-ministerial-en-Chile-Partidos-coaliciones-y-presidencialismo-desde-1830-a-1973.pdf,"JC Arellano, ST Maureira, RN Ocares",,0
"https://scholar.google.com/scholar?cites=2199255463462646149&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",,,,,0
"https://scholar.google.com/scholar?cites=2199255463462646149&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Chile: ministerial selection and de-selection,"https://scholar.google.com/scholar?cluster=2199255463462646149&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=2199255463462646149&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Cambios de gabinete y supervivencia de los ministros en Chile durante los gobiernos de la Concertación,https://www.researchgate.net/profile/Bastian-Gonzalez-Bustamante/publication/303318399_Cambios_de_gabinete_y_supervivencia_de_los_ministros_en_Chile_durante_los_gobiernos_de_la_Concertacion_1990-2010/links/5a3bfcc30f7e9b10e23bb690/Cambios-de-gabinete-y-supervivencia-de-los-ministros-en-Chile-durante-los-gobiernos-de-la-Concertacion-1990-2010.pdf,B González,,0
"https://scholar.google.com/scholar?cites=2199255463462646149&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Cabinet Turnover and Survival of Ministers in Chile During the Concertacion Governments (1990-2010)/Cambios de gabinete y supervivencia de los ministros en …,https://go.gale.com/ps/i.do?id=GALE%7CA539773502&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=01215612&p=IFME&sw=w,B González,,0
"https://scholar.google.com/scholar?cites=2199255463462646149&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",,,,,0
"https://scholar.google.com/scholar?cites=2199255463462646149&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",Chile: ministerial selection and de-selection,"https://scholar.google.com/scholar?cluster=2199255463462646149&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=2199255463462646149&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",,,,,0
"https://scholar.google.com/scholar?cites=2199255463462646149&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",Chile: ministerial selection and de-selection,"https://scholar.google.com/scholar?cluster=2199255463462646149&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=2199255463462646149&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",,,,,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Ministerial autonomy, parliamentary scrutiny and government reform output in parliamentary...","https://scholar.google.com/scholar?cluster=4798466082483254155&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Pathways to policy integration: A subsystem approach,https://link.springer.com/article/10.1007/s11077-022-09483-1,"GM Cejudo, P Trein",,40
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Coalition dynamics: advances in the study of the coalition life cycle,https://www.tandfonline.com/doi/abs/10.1080/01402382.2023.2249316,"WC Müller, H Bäck, J Hellström",,5
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Coalition agreements and governments' policy-making productivity,https://www.tandfonline.com/doi/abs/10.1080/01402382.2022.2161794,"M E. Bergman, M Angelova, H Bäck…",,11
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Who's fit for the job? Allocating ministerial portfolios to outsiders and experts,https://www.cambridge.org/core/journals/european-political-science-review/article/whos-fit-for-the-job-allocating-ministerial-portfolios-to-outsiders-and-experts/FAFE6796B084007BBCC0FEFBFBD8B3F0,"M Kaltenegger, L Ennser",,7
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Minding (Your Own and) Others' Business: Assigning Co-Responsibility in Cabinet Decisions,https://journals.sagepub.com/doi/abs/10.1177/00104140231152797,"I Shpaizman, A Cavari",,4
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Coalition mood in European parliamentary democracies,https://www.cambridge.org/core/journals/british-journal-of-political-science/article/coalition-mood-in-european-parliamentary-democracies/5DA0CDBF562E6655541E4762CA590501,"M Imre, A Ecker, TM Meyer, WC Müller",,9
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Cabinet Reshuffles and Parliamentary No-Confidence Motions,https://www.cambridge.org/core/journals/government-and-opposition/article/cabinet-reshuffles-and-parliamentary-noconfidence-motions/AB183B83794E391A27D5855A70ACF1A2,"TG Fleming, B González",,6
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Party campaign statements and portfolio allocation in coalition governments,https://www.tandfonline.com/doi/abs/10.1080/01402382.2022.2140397,"T Däubler, M Debus, A Ecker",,7
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Cabinet Composition, Collegiality, and Collectivity: Examining Patterns in Cabinet Committee Structure",https://www.cambridge.org/core/journals/european-political-science-review/article/cabinet-composition-collegiality-and-collectivity-examining-patterns-in-cabinet-committee-structure/66D06C242594B3E13A59B319C7E463BA,KW Ie,,8
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Parliamentary Control of the Executive and the Duration of Government Formation,https://onlinelibrary.wiley.com/doi/abs/10.1111/lsq.12443,"L Aaskoven, S Martin",,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",,,,,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10","Ministerial autonomy, parliamentary scrutiny and government reform output in parliamentary...","https://scholar.google.com/scholar?cluster=4798466082483254155&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Control from the core? The impact of cabinet committees on ministers' legislative activity,https://www.cambridge.org/core/journals/european-political-science-review/article/control-from-the-core-the-impact-of-cabinet-committees-on-ministers-legislative-activity/63C3269E6BF7742845AB38E7C197BA4E,PH Nielsen,,1
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Acting on three arenas: A multidimensional approach to understanding ministerial turnover,https://onlinelibrary.wiley.com/doi/abs/10.1111/1467-9477.12294,"PH Nielsen, ME Hansen",,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Circumventing coalition oversight in multiparty governments: Bill referral to parliamentary committees in the Finnish Eduskunta,https://journals.sagepub.com/doi/abs/10.1177/13540688211039636,"N Lin, N Yordanova",,1
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10","Fiscality, Regulation, and Policy Choice: Evidence From Declassified British Cabinet Minutes 1981-1997",https://research-information.bris.ac.uk/en/publications/fiscality-regulation-and-policy-choice-evidence-from-declassified,M Popa,,1
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",2 Concepts and Measurements,https://library.oapen.org/bitstream/handle/20.500.12657/85308/9781003808985.pdf?sequence=1#page=33,"A Fumarola, J Lindahl",,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Why do people like technocrats?,https://ejpr.onlinelibrary.wiley.com/doi/abs/10.1111/1475-6765.12709,"J Marlier, M Kaltenegger…",,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Integration of government accounting system reform and university infrastructure consolidation based on type two fuzzy sets,https://sciendo.com/article/10.2478/amns.2023.2.00527,R Mi,,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10","As Strict as Possible: Centre-Right Parties' Approach to Immigration in the Netherlands, France and Belgium",https://dspace.cuni.cz/bitstream/handle/20.500.11956/194982/120489744.pdf?sequence=1,J Spieker,,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Party Conflict and Coalition Control in Parliament,https://martigso.github.io/papers/question_sentiment_epsa23.pdf,"S Bjørkholt, M Søyland",,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",,,NC Huba,2023,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",,,,,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20","Ministerial autonomy, parliamentary scrutiny and government reform output in parliamentary...","https://scholar.google.com/scholar?cluster=4798466082483254155&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Masterarbeit/Master's thesis,https://phaidra.univie.ac.at/detail/o:2086327.pdf,LW BA,,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",,,,,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30","Ministerial autonomy, parliamentary scrutiny and government reform output in parliamentary...","https://scholar.google.com/scholar?cluster=4798466082483254155&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",,,,,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40","Ministerial autonomy, parliamentary scrutiny and government reform output in parliamentary...","https://scholar.google.com/scholar?cluster=4798466082483254155&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=4798466082483254155&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",,,,,0
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Cabinet instability and delegation in parliamentary democracies,"https://scholar.google.com/scholar?cluster=11308475673172531731&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Keeping tabs on partners: The logic of delegation in coalition governments,https://www.jstor.org/stable/2669240,MF Thies,,577
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Policing the bargain: Coalition government and parliamentary scrutiny,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.0092-5853.2004.00053.x,"LW Martin, G Vanberg",,540
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Principal-agent theory and research policy: an introduction,https://academic.oup.com/spp/article-abstract/30/5/302/1697393,"D Braun, DH Guston",,407
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Cabinet reshuffles and ministerial drift,https://www.cambridge.org/core/journals/british-journal-of-political-science/article/cabinet-reshuffles-and-ministerial-drift/42CAB523F2DE5019D5F50A0F1A6CF9F6,"IH Indridason, C Kam",,264
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",The selection of ministers in Europe,https://api.taylorfrancis.com/content/books/mono/download?identifierName=doi&identifierValue=10.4324/9780203886908&type=googlepdf,"KM Dowding, P Dumont",,246
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Women in presidential cabinets: Power players or abundant tokens?,https://books.google.com/books?hl=en&lr=&id=2JhHDAAAQBAJ&oi=fnd&pg=PP1&ots=5cEteikwNv&sig=ywCrRZyRcgf4bOSHJQYJyJNWOSY,MC Escobar,,117
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Delegating powers in the European Community,https://www.cambridge.org/core/journals/british-journal-of-political-science/article/delegating-powers-in-the-european-community/3D0453DCFD069031D233FE703750B118,F Franchino,,226
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Delegation and constraints in the national execution of the EC policies: A longitudinal and qualitative analysis,https://www.tandfonline.com/doi/abs/10.1080/01402380108425470,F Franchino,,84
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Institutions, chance and choices: The dynamics of cabinet survival in the parliamentary democracies of Western Europe (1945-99)",http://kar.kent.ac.uk/1077/,T Saalfeld,,164
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Intra-executive competition between president and prime minister: Patterns of institutional conflict and cooperation under semi-presidentialism,https://journals.sagepub.com/doi/abs/10.1111/j.1467-9248.2006.00604.x,O Protsyk,,180
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",,,,,0
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Cabinet instability and delegation in parliamentary democracies,"https://scholar.google.com/scholar?cluster=11308475673172531731&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Presidential versus parliamentary government,https://link.springer.com/chapter/10.1007/978-3-540-69305-5_6,JM Carey,,151
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",,,G Tsebelis,2002,8749
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Principal-agent models go to Europe: Independent regulatory agencies as ultimate step of delegation,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=f894b32233ebf422432fa17c6d87389ab1a8e71b,F Gilardi,,129
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Delegation aus der Sicht der Prinzipal-Agent-Theorie,https://link.springer.com/article/10.1007/s11615-002-0008-6,"F Gilardi, D Braun",,137
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Cabinet instability and the accumulation of experience: The French Fourth and Fifth Republics in comparative perspective,https://www.cambridge.org/core/journals/british-journal-of-political-science/article/cabinet-instability-and-the-accumulation-of-experience-the-french-fourth-and-fifth-republics-in-comparative-perspective/763072CA44FBB20173DBB21F4F6D0DD3,"JD Huber, C Martinez",,125
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10","Bargaining, transaction costs, and coalition governance",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1154643,"A Lupia, K Strom",,120
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Structural and strategic factors affecting the hiring and firing of ministers,https://www.taylorfrancis.com/chapters/edit/10.4324/9780203886908-1/structural-strategic-factors-affecting-hiring-firing-ministers-keith-dowding-patrick-dumont,"K Dowding, P Dumont",,99
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Coalition theory and government formation,https://academic.oup.com/edited-volume/28345/chapter-abstract/215185114,"KW Strøm, B Nyblade",,80
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Formal modeling in social science,https://books.google.com/books?hl=en&lr=&id=6LKkDwAAQBAJ&oi=fnd&pg=PR7&ots=RkMMO7GqGP&sig=04D6sh6_sXalqbpdCoGlGHXOgIg,"C Mershon, O Shvetsova",,30
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",The institutionalization of political discretion in post‐communist civil service systems: the case of Hungary,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-9299.2006.00608.x,JH Meyer‐Sahling,,95
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",,,,,0
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Cabinet instability and delegation in parliamentary democracies,"https://scholar.google.com/scholar?cluster=11308475673172531731&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Policy preferences in coalition formation and the stability of minority and surplus governments,https://www.journals.uchicago.edu/doi/abs/10.1086/687928,A Bassi,,35
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Atores com poder de veto: como funcionam as instituições políticas,https://books.google.com/books?hl=en&lr=&id=04plDwAAQBAJ&oi=fnd&pg=PA2&ots=owmF6DDrFy&sig=IKm_gWWTFYfdFqR8_5ZZFG8uaNI,G Tsebelis,,138
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Cabinet Reshuffles and Parliamentary No-Confidence Motions,https://www.cambridge.org/core/journals/government-and-opposition/article/cabinet-reshuffles-and-parliamentary-noconfidence-motions/AB183B83794E391A27D5855A70ACF1A2,"TG Fleming, B González",,6
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20","Ruling divided: Disagreement, issue salience, and portfolio allocation",https://journals.sagepub.com/doi/abs/10.1177/1354068816688362,"Z Greene, CB Jensen",,24
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Responsive democracy: Increasing state accountability in East Asia,https://books.google.com/books?hl=en&lr=&id=Oa78FKLYfwkC&oi=fnd&pg=PR7&ots=gBcHYCwytA&sig=7F9AhW_znFIsNVCHXJaanX5A6Qc,JR Baum,,43
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20","Breaking the mold? Ministerial rotations, legislative production and political strategies in Lebanon",https://onlinelibrary.wiley.com/doi/abs/10.1111/gove.12644,"M Mahmalat, S Zoughaib",,9
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Los ministros de la España democrática,https://core.ac.uk/download/pdf/13277092.pdf,JR Teruel,,76
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Civilian monitoring of US military operations in the information age,https://journals.sagepub.com/doi/abs/10.1177/0095327x05282530,"D Coletta, PD Feaver",,43
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Presidencialismo versus parlamentarismo,http://www.scielo.org.ar/scielo.php?pid=S1851-96012006000100006&script=sci_arttext&tlng=en,JM Carey,,73
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",Reining in the bureaucrats: Democratic transition and administrative procedural reform in Korea,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1468-0491.2007.00355.x,JR Baum,,36
"https://scholar.google.com/scholar?cites=11308475673172531731&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",,,,,0
