URL_citacion,Title,Citation_URL,Authors,Year,Number_of_Citations
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=0",Government survival in semi‐presidential regimes,https://ejpr.onlinelibrary.wiley.com/doi/abs/10.1111/1475-6765.12116,"JM Fernandes, PC Magalhães",,39
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=0",The Role of Prime Ministers on Government Survival,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4249689,"T König, K Seki, T Silva…",,0
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=0",Hard acts to follow: Predecessor effects on party leader survival,https://journals.sagepub.com/doi/abs/10.1177/1354068812472577,"Y Horiuchi, M Laing, P Hart",,45
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=0","Constitutional power and competing risks: Monarchs, presidents, prime ministers, and the termination of East and West European cabinets",https://www.cambridge.org/core/journals/american-political-science-review/article/constitutional-power-and-competing-risks-monarchs-presidents-prime-ministers-and-the-termination-of-east-and-west-european-cabinets/354012BBB70970BB68D800549E8BD7D4,"P Schleiter, E Morgan",,162
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=0",Leader survival and cabinet change,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1468-0343.2011.00388.x,"A Quiroz Flores, A Smith",,31
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=0",Presidential power effects on government and ministerial durability: evidence from Central and Eastern Europe,https://www.cambridge.org/core/journals/european-political-science-review/article/presidential-power-effects-on-government-and-ministerial-durability-evidence-from-central-and-eastern-europe/747313D8CFC3A31841CEE4A33782D780,"E Semenova, K Dowding",,5
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=0","More spotlight, more problems? Westminster parliamentary systems and leadership replacement in large opposition parties",https://journals.sagepub.com/doi/abs/10.1177/1354068816678885,F So,,11
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=0",Who “wins”? Determining the party of the prime minister,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1540-5907.2011.00524.x,"G Glasgow, M Golder, SN Golder",,65
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=0",Ministerial importance and survival in government: Tough at the top?,https://www.tandfonline.com/doi/abs/10.1080/01402382.2014.993166,"J Bright, H Döring, C Little",,51
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=10",,,R Zur,2018,0
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=10",,,"Y Horiuchi, M Laing",,0
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=10",Presidential survival in South America: Rethinking the role of democracy,https://journals.sagepub.com/doi/abs/10.1177/0192512115604904,CA Martínez,,40
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=10",,,L Stefan,155,0
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=10",Party Leaders vs. Technocrats: The Role of Party Credentials in the Selection and Survival of Romanian Prime Ministers,https://online.ucpress.edu/cpcs/article-abstract/53/2/47/110703,L Ştefan,,1
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=10",Choosing whom to trust: Agency risks and cabinet partisanship in presidential democracies,https://journals.sagepub.com/doi/abs/10.1177/0010414014544361,C Martínez,,93
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=10","Dying, surviving death, and reincarnating: differences in government replacements and their explanation",https://www.tandfonline.com/doi/abs/10.1080/01402382.2023.2193492,"A Pedrazzani, F Zucchini",,1
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=10",Party politics and the survival of central bank governors,https://ejpr.onlinelibrary.wiley.com/doi/abs/10.1111/1475-6765.12045,L Ennser‐Jedenastik,,54
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=10",Party survival in parliament: Explaining party durability in lower‐house parliaments,https://ejpr.onlinelibrary.wiley.com/doi/abs/10.1111/1475-6765.12320,R Zur,,23
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=10",,,C Bucur,,0
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=20",,,MG Søyland,2015,0
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=20",When incumbents do not run: presidential succession and democratization,https://www.tandfonline.com/doi/abs/10.1080/13510347.2021.1957837,A Baturo,,8
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=20",Government termination in multilevel settings. How party congruence affects the survival of sub-national governments in Germany and Spain,https://www.tandfonline.com/doi/abs/10.1080/17457289.2019.1666272,J Martínez,,13
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=20","What keeps a party stable? Intra-party dynamics, leadership change and party splits",https://search.proquest.com/openview/c151063208de9a942962667b1a111eee/1?pq-origsite=gscholar&cbl=18750,H Mutlu,,1
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=20",Executive Approval Dynamics in Presidential and Parliamentary Democratic Regimes,https://journals.sagepub.com/doi/abs/10.1177/00104140241237481,C Martínez,,1
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=20",The ministerial condition: Political survival and cabinet change,https://search.proquest.com/openview/9bcf076d30a69e8999101bfd99e890c5/1?pq-origsite=gscholar&cbl=18750,AQ Flores,,0
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=20",Presidential succession and democratic transitions,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=980702,A Baturo,,14
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=20","Presidents, assembly dissolution, and the electoral performance of prime ministers",https://journals.sagepub.com/doi/abs/10.1177/0010414017710267,"P Schleiter, E Morgan",,8
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=20","The Missing Link: Presidents, governors and party unity",http://www.scpi.politicaldata.org/SCPIXIII/BorgesRibeiro.pdf,"A Borges, PF Ribeiro",,0
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=20","Partisanship, Incumbency, Mandates, and Divided Government: The Impact of Elections on Markets",http://jeremylewis.org/FOIA/eGov/FowlerJameAPSA01ppr.pdf,J Fowler,,3
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=30","Cabinet ministers under competing pressures: Presidents, prime ministers, and political parties in semi-presidential systems",https://link.springer.com/article/10.1057/cep.2015.1,C Bucur,,29
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=30","Essays on Elite Persistence, Accountability, and Representation",https://search.proquest.com/openview/b719cac3df25951bbf6be0a03efb114e/1?pq-origsite=gscholar&cbl=18750,CJV Rivera,,0
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=30",Presidential approval and technocratic survival,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2105307,"M Camerlo, A Pérez",,8
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=30",,,F Rosche,2017,0
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=30",,,O Kedar,2007,0
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=30",The Durability of Parliamentary and Presidential Dictatorships,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2301320,T Roberts,,0
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=30",,,M Camerlo,62012,7
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=30",Representation and new party survival in multi-level systems,https://www.tandfonline.com/doi/abs/10.1080/17457289.2017.1350860,"P Obert, J Mueller",,10
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=30","Authoritarian elections and leadership succession, 1975-2004",https://papers.ssrn.com/Sol3/papers.cfm?abstract_id=1449034,GW Cox,,201
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=30",Who fires ministers? A principal-agent approach to ministerial deselection,https://doras.dcu.ie/19403,C Bucur,,16
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40","Duration of party control in parliamentary and presidential governments: A study of 65 democracies, 1950 to 1998",https://journals.sagepub.com/doi/abs/10.1177/0010414005284047,"K Maeda, M Nishikawa",,47
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40","Who's Dominant?: Incumbent Longevity in Multiparty Regimes, 1950-2006",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1657512,KA Templeman,,7
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40","Prime ministers, presidents and ministerial selection in Lithuania",https://www.taylorfrancis.com/chapters/edit/10.4324/9781003404699-5/prime-ministers-presidents-ministerial-selection-lithuania-lukas-pukelis-ma%C5%BEvydas-jastramskis,"L Pukelis, M Jastramskis",,11
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40",Just a matter of time? A survival analysis of newly elected political parties in advanced democracies,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=2451377,S Beyens,,0
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40",The durability of presidential and parliament-based dictatorships,https://journals.sagepub.com/doi/abs/10.1177/0010414014565888,TL Roberts,,36
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40",Presidential partisanship in government formation: Do presidents favor their parties when they appoint the prime minister?,https://journals.sagepub.com/doi/abs/10.1177/1065912917716334,"C Bucur, JA Cheibub",,18
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40","Minister turnover, critical events, and the electoral calendar in presidential democracies",https://www.journals.uchicago.edu/doi/abs/10.1086/681028,"M Camerlo, A Pérez",,103
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40",Special issue 2019: government termination in multilevel settings. How party congruence affects the survival of sub-national governments in Germany and …,https://www.academia.edu/download/88253671/17457289.2019.166627220220704-1-uu93ka.pdf,J Martínez,,0
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40",Ministerial stability during presidential approval crises: The moderating effect of ministers' attributes on dismissals in Brazil and Chile,https://journals.sagepub.com/doi/abs/10.1177/13691481221124850,B González,,7
"https://scholar.google.com/scholar?q=related:i_tjQmvY9RwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40","The night before or the morning after: Coup risk, failed coup attempts, and minister removals in autocracies",https://files.de-1.osf.io/v1/resources/nzmhj/providers/osfstorage/67178fe9829800a03c1b337b?format=pdf&action=download&direct&version=1,"C Oswald, J Walterskirchen, S Häffner, M Binetti…",1,0
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Who governs? A new global dataset on members of cabinets,"https://scholar.google.com/scholar?cluster=12571927525319196419&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Authoritarian power sharing: Concepts, mechanisms, and strategies",https://www.annualreviews.org/content/journals/10.1146/annurev-polisci-052121-020406,"A Meng, J Paine, R Powell",,46
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","The quality of government standard dataset, version Jan16",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=3569509,"J Teorell, S Dahlberg, S Holmberg…",,639
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",The role of hyperparameters in machine learning models and how to tune them,https://www.cambridge.org/core/journals/political-science-research-and-methods/article/role-of-hyperparameters-in-machine-learning-models-and-how-to-tune-them/27296C04CF5935C55327F11BF4017371,"C Arnold, L Biedebach, A Küpfer…",,25
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Democratic subversion: Elite cooptation and opposition fragmentation,https://www.cambridge.org/core/journals/american-political-science-review/article/democratic-subversion-elite-cooptation-and-opposition-fragmentation/24CA64BE0EFA4601D00AFC899CBAF044,"LR Arriola, J Devaro, A Meng",,66
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Financial crises and the selection and survival of women finance ministers,https://www.cambridge.org/core/journals/american-political-science-review/article/financial-crises-and-the-selection-and-survival-of-women-finance-ministers/BE5E829CA0838FAEF05B7B7C15E22B32,"B Armstrong, TD Barnes, D Chiba…",,12
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Online Disinformation Predicts Inaccurate Beliefs About Election Fairness Among Both Winners and Losers,https://journals.sagepub.com/doi/abs/10.1177/00104140231193008,"M Mauk, M Grömping",,11
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Why have so many African leaders died of COVID-19?,https://gh.bmj.com/content/6/5/e005587.abstract,"JB Falisse, R Macdonald, T Molony, P Nugent",,19
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",To purge or not to purge? An individual-level quantitative analysis of elite purges in dictatorships,https://www.cambridge.org/core/journals/british-journal-of-political-science/article/to-purge-or-not-to-purge-an-individuallevel-quantitative-analysis-of-elite-purges-in-dictatorships/B2879A96F4E6BE9D6B0AA6DCA9AAF539,"E Goldring, AS Matthews",,35
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Distinctive voices: Political speech, rhetoric, and the substantive representation of women in European Parliaments",https://onlinelibrary.wiley.com/doi/abs/10.1111/lsq.12410,"J Wäckerle, B Castanho Silva",,20
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",It's about time! Temporal dynamics and longitudinal research designs in public administration,https://onlinelibrary.wiley.com/doi/abs/10.1111/puar.13758,"Z Murdoch, M MacCarthaigh…",,7
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",,,,,0
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Who governs? A new global dataset on members of cabinets,"https://scholar.google.com/scholar?cluster=12571927525319196419&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Consolidating progress: the selection of female ministers in autocracies and democracies,https://www.cambridge.org/core/journals/american-political-science-review/article/consolidating-progress-the-selection-of-female-ministers-in-autocracies-and-democracies/8891F41832B79188093172A8D7D40ACA,"J Nyrup, H Yamagishi, S Bramwell",,8
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10","Corruption, accountability, and women's access to power",https://www.journals.uchicago.edu/doi/abs/10.1086/715989,"B Armstrong, TD Barnes, DZ O'Brien…",,43
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10","Colonial education, political elites, and regional political inequality in Africa",https://journals.sagepub.com/doi/abs/10.1177/0010414021997176,J Ricart,,48
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Do Women Make More Protectionist Trade Policy?,https://www.cambridge.org/core/journals/american-political-science-review/article/do-women-make-more-protectionist-trade-policy/09F71E8BEC8314D650196B1839C048C3,"T Betz, D Fortunato, DZ O'BRIEN",,17
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10","Kinder, gentler–and crisis-proof? Consensus democracy, inclusive institutions and COVID-19 pandemic performance",https://www.tandfonline.com/doi/abs/10.1080/01402382.2022.2156164,"R Freiburghaus, A Vatter…",,17
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",The morning after: cabinet instability and the purging of ministers after failed coup attempts in autocracies,https://www.journals.uchicago.edu/doi/abs/10.1086/716952,"L Bokobza, S Krishnarajan, J Nyrup…",,35
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10","Opposition party organizational features, ideological orientations, and elite co-optation in electoral autocracies",https://www.tandfonline.com/doi/abs/10.1080/13510347.2021.1994552,B Kavasoglu,,22
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Brothers in arms no longer: who do regime change coup-entry dictators purge?,https://journals.sagepub.com/doi/abs/10.1177/00220027231206775,"E Goldring, AS Matthews",,4
"https://scholar.google.com/scholar?cites=12571927525319196419&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",The appointment of women to authoritarian cabinets in Africa,https://www.cambridge.org/core/journals/government-and-opposition/article/appointment-of-women-to-authoritarian-cabinets-in-africa/2CB1F142F6235323B08B506601376DE9,"A Kroeger, AJ Kang",,12
