URL_citacion,Title,Citation_URL,Authors,Year,Number_of_Citations
"https://scholar.google.com/scholar?q=related:2gxOJV3thHwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=30",Sven Siefken und Hilmar Rommetvedt (Hrsg.). 2021. Parliamentary committees in the policy process,https://link.springer.com/article/10.1007/s12286-022-00553-5,S Wegmann,,0
"https://scholar.google.com/scholar?q=related:2gxOJV3thHwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=30",Structuring Legislative Behavior-How Institutions Shape Political Interaction in Parliament and Beyond,http://kups.ub.uni-koeln.de/id/eprint/62286,J Schwalbach,,0
"https://scholar.google.com/scholar?q=related:2gxOJV3thHwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=30",Signals to their parliaments? Governments' use of votes and policy statements in the EU Council,https://onlinelibrary.wiley.com/doi/abs/10.1111/jcms.12844,"S Hagemann, S Bailer, A Herzog",,45
"https://scholar.google.com/scholar?q=related:2gxOJV3thHwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=30",How are prime ministers held to account? Exploring procedures and practices in 31 parliamentary democracies,https://www.tandfonline.com/doi/abs/10.1080/13572334.2020.1853944,R Serban,,13
"https://scholar.google.com/scholar?q=related:2gxOJV3thHwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=30",Party Institutionalization and Legislative Organization: The Evolution of Agenda Power in the Polish Parliament,https://papers.ssrn.com/Sol3/papers.cfm?abstract_id=1642432,"R Carroll, M Nalepa",,1
"https://scholar.google.com/scholar?q=related:2gxOJV3thHwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=30",The origins of parliamentary agenda control: A comparative process tracing analysis,https://www.tandfonline.com/doi/abs/10.1080/01402382.2015.1045319,M Koß,,32
"https://scholar.google.com/scholar?q=related:2gxOJV3thHwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40",Does government dominate the legislative process?,http://dspace.stir.ac.uk/handle/1893/33983,S MacGregor,,0
"https://scholar.google.com/scholar?q=related:2gxOJV3thHwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40",Executive-legislative relations in parliamentary systems: policy-making and legislative processes,https://link.springer.com/book/10.1007/978-3-030-92343-3,P Calca,,6
"https://scholar.google.com/scholar?q=related:2gxOJV3thHwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40",Government selection and executive powers: Constitutional design in parliamentary democracies,https://www.taylorfrancis.com/chapters/edit/10.4324/9781003397168-10/government-selection-executive-powers-constitutional-design-parliamentary-democracies-jos%C3%A9-antonio-cheibub-shane-martin-bj%C3%B8rn-erik-rasch,"JA Cheibub, S Martin, BE Rasch",,63
"https://scholar.google.com/scholar?q=related:2gxOJV3thHwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40",Governmental Agenda Control in a Busy Parliament: Evidence from Israel,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4881252,T Elovits,,0
"https://scholar.google.com/scholar?q=related:2gxOJV3thHwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40",Coalition government and party mandate,https://api.taylorfrancis.com/content/books/mono/download?identifierName=doi&identifierValue=10.4324/9780203084045&type=googlepdf,C Moury,,40
"https://scholar.google.com/scholar?q=related:2gxOJV3thHwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40",Parliamentary administrations in the European Union,https://books.google.com/books?hl=en&lr=&id=kC7uCwAAQBAJ&oi=fnd&pg=PP1&dq=related:2gxOJV3thHwJ:scholar.google.com/&ots=6rq5NJP342&sig=WL-R7Fo9jXvdNM42MjVxurYv6JU,"AL Högenauer, C Neuhold, T Christiansen",,45
"https://scholar.google.com/scholar?q=related:2gxOJV3thHwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40",Parliamentary Control of the Executive and the Duration of Government Formation,https://onlinelibrary.wiley.com/doi/abs/10.1111/lsq.12443,"L Aaskoven, S Martin",,0
"https://scholar.google.com/scholar?q=related:2gxOJV3thHwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40",The role of parliamentary committees in the budgetary process in the Central and Eastern European countries,https://link.springer.com/chapter/10.1007/978-3-531-91773-3_10,"S Yläoutinen, M Hallerberg",,21
"https://scholar.google.com/scholar?q=related:2gxOJV3thHwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40",A Strategic Model of Coalition Governance in Parliamentary Democracies,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2106492,"S Boranbay, TE König, SO Proksch",,1
"https://scholar.google.com/scholar?q=related:2gxOJV3thHwJ:scholar.google.com/&scioq=Ministerial+Replacement&hl=en&oe=ASCII&as_sdt=0,21&start=40",The politics of parliamentary agenda-setting styles,https://www.taylorfrancis.com/chapters/edit/10.4324/9780429286322-25/politics-parliamentary-agenda-setting-styles-shaun-bevan-enrico-borghetto-henrik-seeberg,"S Bevan, E Borghetto, H Seeberg",,1
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",The logic of ministerial selection: Electoral system and cabinet appointments in Japan,"https://scholar.google.com/scholar?cluster=15955870629680345682&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",From pork to policy: The rise of programmatic campaigning in Japanese elections,https://www.journals.uchicago.edu/doi/abs/10.1086/683073,A Catalinac,,135
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","The presidentialization of political parties: Organizations, institutions and leaders",https://books.google.com/books?hl=en&lr=&id=YbKhCgAAQBAJ&oi=fnd&pg=PP1&ots=X4vqxvlIRi&sig=PNjkTlrF4awGqB41pl0Qktm7T_w,G Passarelli,,133
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Political dynasties and the selection of cabinet ministers,https://onlinelibrary.wiley.com/doi/abs/10.1111/lsq.12146,"DM Smith, S Martin",,88
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Positioning under alternative electoral systems: evidence from Japanese candidate election manifestos,https://www.cambridge.org/core/journals/american-political-science-review/article/positioning-under-alternative-electoral-systems-evidence-from-japanese-candidate-election-manifestos/D0D7EE4EEDBDEED88F6550AEA2841870,A Catalinac,,75
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","The Presidentialization of parties: why, when, where",https://link.springer.com/chapter/10.1057/9781137482464_13,G Passarelli,,37
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",The LDP: Return to dominance? Or a golden age built on sand?,https://brill.com/downloadpdf/book/edcoll/9789004380554/BP000080.pdf,"M Endo, RJ Pekkanen",,6
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",自民党政権における派閥と役職人事,https://soka.repo.nii.ac.jp/record/2000108/files/sokahogaku53_2_4.pdf,和足憲明,,1
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Ministerial Selection Under Abe, Suga, and Kishida",https://link.springer.com/chapter/10.1007/978-3-031-11324-6_11,H Kubo,,0
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Japan's Liberal Democratic Party: Changes in Party Organization under Shinzō Abe,https://academic.oup.com/edited-volume/40699/chapter/348428300,K Nemoto,,4
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",The logic of delegation and institutional contexts: Ministerial selection under mixed-member systems in Japan,https://journals.sagepub.com/doi/abs/10.1177/2057891118811686,H Kubo,,2
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",,,,,0
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",The logic of ministerial selection: Electoral system and cabinet appointments in Japan,"https://scholar.google.com/scholar?cluster=15955870629680345682&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Technocrats and Politruks: Polish Ministers Between 2001 and 2020,https://www.ceeol.com/search/article-detail?id=1168928,R DUMITRESCU,,0
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Why Foreign Policy Principles Persist: Understanding the Reinterpretations of Japan's Article 9 and Switzerland's Neutrality,https://scholarship.claremont.edu/pomona_theses/157/,Y Numata,,1
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",首相と党内統治 人事と造反,https://www.jstage.jst.go.jp/article/jaes/31/2/31_32/_article/-char/ja/,濱本真輔,,2
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Institutional Change and Legislative Speech: The Creation of Responsible Party Government in Japan,https://www.cambridge.org/core/membership/services/aop-file-manager/file/5c2e1d285f87cb0c188b47d8,"M Goplerud, DM Smith",,0
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",諸外国における閣僚研究に関する理論的検討,https://meiji.repo.nii.ac.jp/record/17423/files/seijikeizaikenkyuron_12_41.pdf,野山毅人,,0
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",Essays on functions and organisations of political parties,http://etheses.lse.ac.uk/3383,S Lee,,0
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",What Makes SSJJ the Leading Journal of Japanese Studies?,https://academic.oup.com/ssjj/article-abstract/19/1/23/2451769,"M Matoba, T Onji",,0
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",首相の地位維持策としての内閣改造,https://www.jstage.jst.go.jp/article/nenpouseijigaku/70/2/70_2_264/_article/-char/ja/,上條諒貴,,0
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",,,K Nemoto,,0
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",,,,,0
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",The logic of ministerial selection: Electoral system and cabinet appointments in Japan,"https://scholar.google.com/scholar?cluster=15955870629680345682&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=20",,,,,0
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",The logic of ministerial selection: Electoral system and cabinet appointments in Japan,"https://scholar.google.com/scholar?cluster=15955870629680345682&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=30",,,,,0
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",The logic of ministerial selection: Electoral system and cabinet appointments in Japan,"https://scholar.google.com/scholar?cluster=15955870629680345682&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=15955870629680345682&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=40",,,,,0
"https://scholar.google.com/scholar?cites=14529597381906937812&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",The Strange Case of Non-Ministerial Departments,"https://scholar.google.com/scholar?cluster=14529597381906937812&hl=en&as_sdt=20000005&sciodt=0,21",,,0
"https://scholar.google.com/scholar?cites=14529597381906937812&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0","Imagining cooperative tax regulation: Common origins, divergent paths",https://www.sciencedirect.com/science/article/pii/S1045235422000314,"D De Widt, L Oats",,13
"https://scholar.google.com/scholar?cites=14529597381906937812&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Making and implementing public policy: key concepts and issues,https://books.google.com/books?hl=en&lr=&id=JBtHEAAAQBAJ&oi=fnd&pg=PR1&ots=MbvNuFKwjG&sig=3Y_RCcdB1LMUp9u87JhudWW15Z4,"C Bochel, H Bochel",,26
"https://scholar.google.com/scholar?cites=14529597381906937812&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Bonfires and barbecues: coalition governance and the politics of quango reform,https://www.tandfonline.com/doi/abs/10.1080/13619462.2014.882776,"M Flinders, K Dommett, K Tonkiss",,38
"https://scholar.google.com/scholar?cites=14529597381906937812&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Restoring trust in the 'fairness' of corporate taxation: increased transparency and the need for institutional reform,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3396775,J Freedman,,21
"https://scholar.google.com/scholar?cites=14529597381906937812&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Struggle for acceptance–maintaining external school evaluation as an institution in Germany,https://www.jstor.org/stable/26604907,A Piezunka,,19
"https://scholar.google.com/scholar?cites=14529597381906937812&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",The remaking of archival values,https://www.taylorfrancis.com/books/mono/10.4324/9781003037064/remaking-archival-values-victoria-hoyle,V Hoyle,,4
"https://scholar.google.com/scholar?cites=14529597381906937812&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Адміністративно-правовий статус Національного агентства з питань запобігання корупції. Administrative and legal status of the National Agency on Corruption …,https://elar.naiau.kiev.ua/items/47b002b2-35f0-43e3-9378-702f7a546006,ОВ Іванов,,16
"https://scholar.google.com/scholar?cites=14529597381906937812&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Emergence of institutional islamophobia: The case of the Charity Commission of England and Wales,https://www.jstor.org/stable/10.13169/reorient.3.1.0023,I Patel,,7
"https://scholar.google.com/scholar?cites=14529597381906937812&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",Innovative Revenue Collection Practices in South European Countries and the Case of Hellenic Independent Authority for Public Revenue,https://www.igi-global.com/article/innovative-revenue-collection-practices-in-south-european-countries-and-the-case-of-hellenic-independent-authority-for-public-revenue/301460,"K Papageorgiou, AS Stavropoulos…",,0
"https://scholar.google.com/scholar?cites=14529597381906937812&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=0",,,,,0
"https://scholar.google.com/scholar?cites=14529597381906937812&as_sdt=20000005&sciodt=0,21&hl=en&oe=ASCII&start=10",The Strange Case of Non-Ministerial Departments,"https://scholar.google.com/scholar?cluster=14529597381906937812&hl=en&as_sdt=20000005&sciodt=0,21",,,0
